time	V(n003)
1.185264912636607e+000	1.000000e-001
1.192632956318304e+000	1.000000e-001
1.200001000000000e+000	1.000000e-001
1.200001015686492e+000	9.686270e-002
1.200001031372985e+000	9.372540e-002
1.200001047059477e+000	9.058810e-002
1.200001062745969e+000	8.745081e-002
1.200001078432462e+000	8.431351e-002
1.200001094118954e+000	8.117621e-002
1.200001109805446e+000	7.803891e-002
1.200001137814376e+000	7.243712e-002
1.200001181229712e+000	6.375406e-002
1.200001251105348e+000	4.977893e-002
1.200001324153688e+000	3.516926e-002
1.200001411597588e+000	1.768048e-002
1.200001502256191e+000	-4.512380e-004
1.200001828997178e+000	-6.579944e-002
1.200002000000000e+000	-1.000000e-001
1.200002078300141e+000	-1.000000e-001
1.200002155795388e+000	-1.000000e-001
1.200002228233971e+000	-1.000000e-001
1.200002317673445e+000	-1.000000e-001
1.200002407708310e+000	-1.000000e-001
1.200002519575818e+000	-1.000000e-001
1.200002818054374e+000	-1.000000e-001
1.200003043521824e+000	-1.000000e-001
1.200003115461034e+000	-1.000000e-001
1.200003187400246e+000	-1.000000e-001
1.200003259339456e+000	-1.000000e-001
1.200003331278667e+000	-1.000000e-001
1.200003403217878e+000	-1.000000e-001
1.200003475157089e+000	-1.000000e-001
1.200003547096300e+000	-1.000000e-001
1.200003659877062e+000	-1.000000e-001
1.206058124537276e+000	-1.000000e-001
1.212112589197490e+000	-1.000000e-001
1.218167053857705e+000	-1.000000e-001
1.224221518517919e+000	-1.000000e-001
1.230275983178133e+000	-1.000000e-001
1.236330447838347e+000	-1.000000e-001
1.242384912498562e+000	-1.000000e-001
1.243384912498562e+000	-1.000000e-001
1.245384912498561e+000	-1.000000e-001
1.253187067855910e+000	-1.000000e-001
1.260989223213258e+000	-1.000000e-001
1.268791378570607e+000	-1.000000e-001
1.276593533927955e+000	-1.000000e-001
1.284395689285303e+000	-1.000000e-001
1.292197844642652e+000	-1.000000e-001
1.300000000000000e+000	-1.000000e-001
1.300000013309413e+000	-9.733812e-002
1.300000026618825e+000	-9.467623e-002
1.300000039928238e+000	-9.201435e-002
1.300000053237650e+000	-8.935247e-002
1.300000066547063e+000	-8.669058e-002
1.300000079856476e+000	-8.402870e-002
1.300000093165888e+000	-8.136682e-002
1.300000137423881e+000	-7.251523e-002
1.300000180565701e+000	-6.388686e-002
1.300000250464178e+000	-4.990716e-002
1.300000323273648e+000	-3.534527e-002
1.300000410843901e+000	-1.783122e-002
1.300000501230366e+000	2.460731e-004
1.300000828845609e+000	6.576912e-002
1.300001000000000e+000	1.000000e-001
1.300001054575002e+000	1.000000e-001
1.300001116946433e+000	1.000000e-001
1.300001184011565e+000	1.000000e-001
1.300001261607495e+000	1.000000e-001
1.300001346006391e+000	1.000000e-001
1.300001457607051e+000	1.000000e-001
1.300001559266187e+000	1.000000e-001
1.300001796499831e+000	1.000000e-001
1.300001944964618e+000	1.000000e-001
1.300002182962279e+000	1.000000e-001
1.300003742814428e+000	1.000000e-001
1.300005302666576e+000	1.000000e-001
1.300006862518724e+000	1.000000e-001
1.300008422370872e+000	1.000000e-001
1.300009982223020e+000	1.000000e-001
1.300011542075168e+000	1.000000e-001
1.300013101927316e+000	1.000000e-001
1.306328484818778e+000	1.000000e-001
1.312643867710239e+000	1.000000e-001
1.318959250601700e+000	1.000000e-001
1.325274633493162e+000	1.000000e-001
1.331590016384623e+000	1.000000e-001
1.337905399276085e+000	1.000000e-001
1.344220782167546e+000	1.000000e-001
1.345220782167546e+000	1.000000e-001
1.347220782167546e+000	1.000000e-001
1.351935067881831e+000	1.000000e-001
1.356649353596116e+000	1.000000e-001
1.361363639310401e+000	1.000000e-001
1.366077925024686e+000	1.000000e-001
1.370792210738972e+000	1.000000e-001
1.375506496453257e+000	1.000000e-001
1.380220782167542e+000	1.000000e-001
1.381220782167542e+000	1.000000e-001
1.383903670429322e+000	1.000000e-001
1.386586558691102e+000	1.000000e-001
1.389269446952881e+000	1.000000e-001
1.391952335214661e+000	1.000000e-001
1.394635223476441e+000	1.000000e-001
1.397318111738221e+000	1.000000e-001
1.400001000000000e+000	1.000000e-001
1.400001013329769e+000	9.733405e-002
1.400001026659538e+000	9.466809e-002
1.400001039989308e+000	9.200214e-002
1.400001053319077e+000	8.933619e-002
1.400001066648846e+000	8.667023e-002
1.400001079978615e+000	8.400428e-002
1.400001093308384e+000	8.133832e-002
1.400001137670832e+000	7.246584e-002
1.400001180984007e+000	6.380320e-002
1.400001250869216e+000	4.982616e-002
1.400001323828328e+000	3.523434e-002
1.400001411319448e+000	1.773611e-002
1.400001501876707e+000	-3.753410e-004
1.400001828940700e+000	-6.578814e-002
1.400002000000000e+000	-1.000000e-001
1.400002079218550e+000	-1.000000e-001
1.400002156985386e+000	-1.000000e-001
1.400002229869348e+000	-1.000000e-001
1.400002319034338e+000	-1.000000e-001
1.400002409773266e+000	-1.000000e-001
1.400002521226763e+000	-1.000000e-001
1.400002820598594e+000	-1.000000e-001
1.400003045919309e+000	-1.000000e-001
1.400003251831767e+000	-1.000000e-001
1.400003457744225e+000	-1.000000e-001
1.400003663656682e+000	-1.000000e-001
1.400003869569140e+000	-1.000000e-001
1.400004075481598e+000	-1.000000e-001
1.400004281394056e+000	-1.000000e-001
1.400004487306514e+000	-1.000000e-001
1.406205769164473e+000	-1.000000e-001
1.412407051022432e+000	-1.000000e-001
1.418608332880392e+000	-1.000000e-001
1.424809614738351e+000	-1.000000e-001
1.431010896596310e+000	-1.000000e-001
1.437212178454269e+000	-1.000000e-001
1.443413460312228e+000	-1.000000e-001
1.444413460312228e+000	-1.000000e-001
1.446413460312228e+000	-1.000000e-001
1.454068680267624e+000	-1.000000e-001
1.461723900223020e+000	-1.000000e-001
1.469379120178416e+000	-1.000000e-001
1.477034340133812e+000	-1.000000e-001
1.484689560089208e+000	-1.000000e-001
1.492344780044604e+000	-1.000000e-001
1.500000000000000e+000	-1.000000e-001
1.500000013316701e+000	-9.733666e-002
1.500000026633401e+000	-9.467332e-002
1.500000039950101e+000	-9.200998e-002
1.500000053266802e+000	-8.934664e-002
1.500000066583502e+000	-8.668330e-002
1.500000079900202e+000	-8.401996e-002
1.500000093216903e+000	-8.135662e-002
1.500000137512392e+000	-7.249752e-002
1.500000180715616e+000	-6.385688e-002
1.500000250609271e+000	-4.987815e-002
1.500000323472383e+000	-3.530552e-002
1.500000411014109e+000	-1.779718e-002
1.500000501461756e+000	2.923515e-004
1.500000828879859e+000	6.577597e-002
1.500001000000000e+000	1.000000e-001
1.500001022005362e+000	1.000000e-001
1.500001097452318e+000	1.000000e-001
1.500001169830901e+000	1.000000e-001
1.500001249269123e+000	1.000000e-001
1.500001332938846e+000	1.000000e-001
1.500001438570751e+000	1.000000e-001
1.500001542388485e+000	1.000000e-001
1.500001773043347e+000	1.000000e-001
1.500001851191158e+000	1.000000e-001
1.500002075001357e+000	1.000000e-001
1.500002350101028e+000	1.000000e-001
1.500002625200699e+000	1.000000e-001
1.500002900300369e+000	1.000000e-001
1.500003175400040e+000	1.000000e-001
1.500003450499711e+000	1.000000e-001
1.500003725599382e+000	1.000000e-001
1.500004000699053e+000	1.000000e-001
1.506262233358100e+000	1.000000e-001
1.512520466017148e+000	1.000000e-001
1.518778698676196e+000	1.000000e-001
1.525036931335244e+000	1.000000e-001
1.531295163994292e+000	1.000000e-001
1.537553396653340e+000	1.000000e-001
1.543811629312388e+000	1.000000e-001
1.544811629312388e+000	1.000000e-001
